연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 ,
2024,인천광역시,남동구,가로등," 1,863,376 "," 1,801,236 "," 1,637,322 "," 1,567,664 "," 1,425,250 "," 1,375,943 "," 1,339,409 "," 1,440,492 "," 1,512,416 "," 1,616,662 "," 1,758,256 "," 1,820,251 ",
2024,인천광역시,남동구,심 야," 1,430,519 "," 1,372,543 "," 1,099,455 "," 734,839 "," 395,393 "," 379,338 "," 452,679 "," 477,841 "," 440,591 "," 274,057 "," 455,849 "," 1,022,711 ",
2024,인천광역시,남동구,합 계," 368,015,651 "," 341,055,537 "," 314,265,490 "," 297,189,162 "," 280,084,680 "," 299,549,425 "," 336,490,035 "," 377,315,976 "," 364,794,772 "," 298,276,784 "," 290,141,584 "," 327,540,562 ",
2024,인천광역시,부평구,주택용," 70,956,828 "," 69,244,866 "," 62,046,530 "," 60,959,093 "," 56,759,930 "," 60,592,101 "," 72,945,661 "," 101,841,060 "," 95,078,457 "," 65,982,183 "," 60,306,227 "," 65,191,408 ",
2024,인천광역시,부평구,일반용," 80,764,760 "," 74,836,442 "," 64,741,011 "," 58,454,646 "," 55,556,556 "," 63,275,543 "," 75,980,963 "," 88,451,831 "," 82,845,454 "," 63,589,717 "," 58,007,015 "," 69,392,675 ",
2024,인천광역시,부평구,교육용," 4,691,546 "," 3,698,377 "," 4,329,639 "," 2,699,021 "," 2,315,097 "," 2,819,011 "," 3,190,526 "," 3,439,236 "," 3,398,972 "," 2,382,508 "," 3,239,091 "," 5,618,715 ",
2024,인천광역시,부평구,산업용," 62,505,990 "," 56,783,678 "," 56,424,205 "," 53,501,538 "," 53,264,495 "," 56,135,283 "," 56,669,951 "," 55,300,137 "," 58,126,646 "," 54,314,818 "," 54,459,896 "," 58,877,592 ",
2024,인천광역시,부평구,농사용," 54,446 "," 54,956 "," 53,041 "," 59,791 "," 63,209 "," 74,050 "," 85,878 "," 100,410 "," 92,766 "," 66,467 "," 56,317 "," 50,501 ",
2024,인천광역시,부평구,가로등," 1,259,468 "," 1,214,233 "," 1,088,690 "," 1,022,174 "," 923,014 "," 888,694 "," 831,305 "," 908,793 "," 987,437 "," 1,047,032 "," 1,186,204 "," 1,207,658 ",
2024,인천광역시,부평구,심 야," 1,270,973 "," 1,265,431 "," 1,006,845 "," 741,624 "," 427,103 "," 517,524 "," 574,698 "," 630,863 "," 473,816 "," 193,826 "," 329,766 "," 781,328 ",
2024,인천광역시,부평구,합 계," 221,504,011 "," 207,097,983 "," 189,689,961 "," 177,437,887 "," 169,309,404 "," 184,302,206 "," 210,278,982 "," 250,672,330 "," 241,003,548 "," 187,576,551 "," 177,584,516 "," 201,119,877 ",
2024,인천광역시,계양구,주택용," 37,406,236 "," 36,350,896 "," 32,625,025 "," 32,165,559 "," 30,041,880 "," 31,876,911 "," 38,341,745 "," 54,064,266 "," 49,834,912 "," 34,087,189 "," 31,683,335 "," 34,100,874 ",
2024,인천광역시,계양구,일반용," 45,179,489 "," 42,085,285 "," 35,886,086 "," 32,543,127 "," 30,743,749 "," 35,139,801 "," 40,687,723 "," 47,654,350 "," 44,864,274 "," 33,808,167 "," 31,251,365 "," 37,831,534 ",
2024,인천광역시,계양구,교육용," 3,282,103 "," 2,491,077 "," 2,904,809 "," 1,818,270 "," 1,670,275 "," 2,021,239 "," 2,236,153 "," 2,367,500 "," 2,388,159 "," 1,695,854 "," 2,277,567 "," 3,917,664 ",
2024,인천광역시,계양구,산업용," 35,585,205 "," 33,322,334 "," 32,837,283 "," 31,329,235 "," 30,579,825 "," 31,579,437 "," 34,750,539 "," 36,067,633 "," 34,593,889 "," 31,852,928 "," 31,270,545 "," 34,540,542 ",
2024,인천광역시,계양구,농사용," 873,273 "," 866,971 "," 694,420 "," 609,505 "," 557,664 "," 613,949 "," 691,381 "," 967,710 "," 1,040,839 "," 735,844 "," 765,898 "," 708,989 ",
2024,인천광역시,계양구,가로등," 1,099,135 "," 1,083,808 "," 955,349 "," 901,418 "," 810,722 "," 778,801 "," 735,773 "," 805,610 "," 862,263 "," 932,618 "," 1,039,708 "," 1,069,184 ",
2024,인천광역시,계양구,심 야," 1,112,013 "," 1,092,340 "," 855,845 "," 611,149 "," 334,002 "," 266,624 "," 212,689 "," 194,894 "," 171,691 "," 164,988 "," 297,985 "," 706,318 ",
2024,인천광역시,계양구,합 계," 124,537,454 "," 117,292,711 "," 106,758,817 "," 99,978,263 "," 94,738,117 "," 102,276,762 "," 117,656,003 "," 142,121,963 "," 133,756,027 "," 103,277,588 "," 98,586,403 "," 112,875,105 ",
2024,인천광역시,연수구,주택용," 64,684,716 "," 62,285,270 "," 57,440,451 "," 56,688,207 "," 53,976,992 "," 59,621,110 "," 74,841,982 "," 104,897,821 "," 98,379,027 "," 66,607,775 "," 57,737,854 "," 62,112,731 ",
2024,인천광역시,연수구,일반용," 86,859,862 "," 79,010,871 "," 72,561,854 "," 66,362,762 "," 67,056,808 "," 77,095,531 "," 91,056,756 "," 104,394,678 "," 94,897,230 "," 74,583,945 "," 68,300,513 "," 78,640,694 ",
2024,인천광역시,연수구,교육용," 10,715,159 "," 8,797,655 "," 9,686,648 "," 7,403,641 "," 7,765,496 "," 9,507,982 "," 10,476,558 "," 12,085,745 "," 11,782,164 "," 8,097,493 "," 8,867,022 "," 11,691,873 ",
2024,인천광역시,연수구,산업용," 123,070,043 "," 111,770,716 "," 115,140,446 "," 107,669,368 "," 114,824,470 "," 120,164,171 "," 134,293,866 "," 143,546,728 "," 132,467,757 "," 119,423,079 "," 117,690,138 "," 128,167,674 ",
2024,인천광역시,연수구,농사용," 96,303 "," 93,706 "," 83,184 "," 66,581 "," 63,649 "," 64,792 "," 62,533 "," 70,390 "," 70,867 "," 56,401 "," 57,060 "," 71,247 ",
2024,인천광역시,연수구,가로등," 2,264,535 "," 2,226,804 "," 1,971,713 "," 1,924,969 "," 1,710,966 "," 1,644,039 "," 1,540,524 "," 1,754,614 "," 1,824,385 "," 1,967,384 "," 2,173,387 "," 2,268,298 ",
2024,인천광역시,연수구,심 야," 702,024 "," 630,702 "," 538,319 "," 246,363 "," 174,728 "," 381,515 "," 590,620 "," 733,545 "," 562,960 "," 115,973 "," 227,432 "," 507,233 ",
2024,인천광역시,연수구,합 계," 288,392,642 "," 264,815,724 "," 257,422,615 "," 240,361,891 "," 245,573,109 "," 268,479,140 "," 312,862,839 "," 367,483,521 "," 339,984,390 "," 270,852,050 "," 255,053,406 "," 283,459,750 ",
2024,인천광역시,강화군,주택용," 9,340,165 "," 8,969,733 "," 7,803,722 "," 7,138,645 "," 6,434,519 "," 6,583,829 "," 7,343,410 "," 10,639,057 "," 10,667,066 "," 7,767,772 "," 7,372,128 "," 8,258,250 ",
2024,인천광역시,강화군,일반용," 24,043,788 "," 23,074,214 "," 19,095,592 "," 16,080,126 "," 13,874,737 "," 14,489,008 "," 16,237,806 "," 20,022,080 "," 19,571,719 "," 15,445,010 "," 14,801,494 "," 18,225,180 ",
2024,인천광역시,강화군,교육용," 1,807,326 "," 1,410,476 "," 1,527,944 "," 979,543 "," 815,215 "," 919,036 "," 1,079,328 "," 1,212,656 "," 1,149,577 "," 871,370 "," 1,130,698 "," 1,922,533 ",
2024,인천광역시,강화군,산업용," 10,423,722 "," 10,566,834 "," 9,146,108 "," 9,455,930 "," 8,675,665 "," 8,883,884 "," 9,468,038 "," 9,588,688 "," 9,879,730 "," 8,827,359 "," 9,449,598 "," 10,291,499 ",
2024,인천광역시,강화군,농사용," 7,367,130 "," 7,231,025 "," 6,832,086 "," 6,760,416 "," 7,325,310 "," 8,201,453 "," 8,430,300 "," 11,713,660 "," 12,934,595 "," 9,310,300 "," 11,518,312 "," 10,338,753 ",
2024,인천광역시,강화군,가로등," 976,783 "," 905,538 "," 855,937 "," 773,114 "," 706,343 "," 649,630 "," 670,830 "," 728,661 "," 795,591 "," 897,628 "," 968,948 "," 1,022,426 ",
2024,인천광역시,강화군,심 야," 12,475,851 "," 12,366,308 "," 9,814,099 "," 7,082,770 "," 3,751,583 "," 2,595,052 "," 1,560,364 "," 1,419,592 "," 1,205,046 "," 1,687,791 "," 3,788,495 "," 7,679,846 ",
2024,인천광역시,강화군,합 계," 66,434,765 "," 64,524,128 "," 55,075,488 "," 48,270,544 "," 41,583,372 "," 42,321,892 "," 44,790,076 "," 55,324,394 "," 56,203,324 "," 44,807,230 "," 49,029,673 "," 57,738,487 ",
2024,인천광역시,옹진군,주택용," 2,755,453 "," 2,552,883 "," 2,267,863 "," 2,208,065 "," 2,072,010 "," 2,084,165 "," 2,259,989 "," 3,252,807 "," 3,247,991 "," 2,363,758 "," 2,174,589 "," 2,426,182 ",
2024,인천광역시,옹진군,일반용," 13,624,977 "," 13,127,057 "," 10,923,266 "," 9,906,986 "," 8,592,679 "," 8,737,963 "," 9,511,281 "," 12,220,376 "," 12,180,149 "," 9,501,118 "," 9,012,273 "," 10,787,549 ",
2024,인천광역시,옹진군,교육용," 359,630 "," 202,747 "," 200,204 "," 211,634 "," 119,091 "," 99,655 "," 142,771 "," 114,603 "," 173,040 "," 114,961 "," 118,687 "," 245,567 ",
2024,인천광역시,옹진군,산업용," 4,806,885 "," 5,989,423 "," 6,939,498 "," 4,857,945 "," 7,346,787 "," 4,915,931 "," 5,774,606 "," 1,717,590 "," 6,230,810 "," 3,481,568 "," 5,851,174 "," 3,465,841 ",
2024,인천광역시,옹진군,농사용," 1,117,474 "," 1,049,024 "," 1,212,570 "," 1,392,652 "," 1,193,452 "," 1,224,546 "," 1,235,624 "," 1,656,702 "," 1,830,226 "," 1,421,857 "," 2,545,962 "," 1,541,456 ",
2024,인천광역시,옹진군,가로등," 184,195 "," 170,980 "," 154,232 "," 139,969 "," 127,245 "," 119,651 "," 121,207 "," 131,381 "," 141,060 "," 157,564 "," 171,801 "," 185,558 ",
2024,인천광역시,옹진군,심 야," 2,958,148 "," 2,749,580 "," 2,150,594 "," 1,500,308 "," 956,409 "," 613,749 "," 409,555 "," 367,643 "," 318,228 "," 477,762 "," 1,025,505 "," 2,078,307 ",
2024,인천광역시,옹진군,합 계," 25,806,762 "," 25,841,694 "," 23,848,227 "," 20,217,559 "," 20,407,673 "," 17,795,660 "," 19,455,033 "," 19,461,102 "," 24,121,504 "," 17,518,588 "," 20,899,991 "," 20,730,460 ",
2024,광주광역시,동구,주택용," 16,571,923 "," 16,001,031 "," 15,061,472 "," 14,643,098 "," 13,923,195 "," 14,715,932 "," 18,333,270 "," 23,483,813 "," 21,997,733 "," 16,110,873 "," 14,367,082 "," 15,486,983 ",
2024,광주광역시,동구,일반용," 34,833,743 "," 33,093,467 "," 29,488,461 "," 27,233,625 "," 26,054,280 "," 29,334,629 "," 34,203,119 "," 39,249,851 "," 37,839,091 "," 29,542,856 "," 25,854,970 "," 29,489,477 ",
2024,광주광역시,동구,교육용," 3,903,959 "," 3,421,028 "," 3,179,713 "," 3,229,354 "," 2,523,093 "," 2,852,792 "," 3,410,339 "," 3,660,793 "," 3,894,658 "," 3,227,738 "," 2,818,502 "," 3,547,275 ",
2024,광주광역시,동구,산업용," 3,203,382 "," 3,064,066 "," 2,966,342 "," 2,721,114 "," 2,754,881 "," 2,802,189 "," 3,127,079 "," 3,375,225 "," 3,228,354 "," 2,884,847 "," 2,891,599 "," 3,220,791 ",
2024,광주광역시,동구,농사용," 161,928 "," 159,240 "," 145,970 "," 145,947 "," 130,810 "," 137,198 "," 155,115 "," 186,904 "," 227,212 "," 182,856 "," 169,017 "," 151,883 ",
2024,광주광역시,동구,가로등," 805,728 "," 774,556 "," 729,739 "," 735,791 "," 700,397 "," 712,883 "," 686,331 "," 711,443 "," 735,778 "," 746,217 "," 778,985 "," 776,143 ",
2024,광주광역시,동구,심 야," 1,056,207 "," 1,046,969 "," 861,403 "," 612,229 "," 367,414 "," 428,061 "," 535,189 "," 573,644 "," 327,583 "," 211,916 "," 335,193 "," 699,068 ",
2024,광주광역시,동구,합 계," 60,536,870 "," 57,560,357 "," 52,433,100 "," 49,321,158 "," 46,454,070 "," 50,983,684 "," 60,450,442 "," 71,241,673 "," 68,250,409 "," 52,907,303 "," 47,215,348 "," 53,371,620 ",
2024,광주광역시,서구,주택용," 39,907,055 "," 39,930,729 "," 36,273,914 "," 36,457,157 "," 33,587,220 "," 34,668,195 "," 40,477,280 "," 56,867,226 "," 59,127,695 "," 45,872,027 "," 34,855,453 "," 35,907,922 ",
2024,광주광역시,서구,일반용," 73,095,906 "," 71,801,096 "," 63,037,976 "," 60,639,842 "," 56,655,819 "," 63,034,218 "," 72,602,552 "," 84,725,812 "," 84,122,157 "," 67,218,563 "," 57,690,144 "," 62,362,626 ",
2024,광주광역시,서구,교육용," 2,765,743 "," 1,849,291 "," 2,058,289 "," 2,045,996 "," 1,358,756 "," 1,715,421 "," 2,357,618 "," 2,060,500 "," 2,787,959 "," 1,829,771 "," 1,538,171 "," 2,382,224 ",
2024,광주광역시,서구,산업용," 27,121,652 "," 23,806,302 "," 24,724,814 "," 24,327,809 "," 24,269,451 "," 26,144,790 "," 28,219,642 "," 30,365,817 "," 25,810,326 "," 24,205,736 "," 23,821,642 "," 26,952,408 ",
2024,광주광역시,서구,농사용," 484,742 "," 520,062 "," 430,508 "," 400,958 "," 281,405 "," 395,706 "," 484,684 "," 443,741 "," 651,480 "," 487,111 "," 545,091 "," 280,322 ",
2024,광주광역시,서구,가로등," 1,190,388 "," 974,372 "," 999,342 "," 965,690 "," 861,432 "," 810,083 "," 774,280 "," 830,696 "," 907,291 "," 1,002,967 "," 1,115,351 "," 1,158,490 ",
2024,광주광역시,서구,심 야," 1,672,649 "," 1,709,931 "," 1,473,872 "," 1,309,329 "," 877,649 "," 952,075 "," 1,075,763 "," 1,142,009 "," 1,003,174 "," 709,182 "," 806,578 "," 1,174,541 ",
2024,광주광역시,서구,합 계," 146,238,135 "," 140,591,783 "," 128,998,715 "," 126,146,781 "," 117,891,732 "," 127,720,488 "," 145,991,819 "," 176,435,801 "," 174,410,082 "," 141,325,357 "," 120,372,430 "," 130,218,533 ",
2024,광주광역시,북구,주택용," 58,485,009 "," 57,662,387 "," 52,923,860 "," 52,569,725 "," 49,410,295 "," 52,515,117 "," 64,462,352 "," 88,180,708 "," 82,897,198 "," 58,716,106 "," 52,056,687 "," 55,236,433 ",
2024,광주광역시,북구,일반용," 71,452,677 "," 69,295,326 "," 61,224,653 "," 57,859,097 "," 54,197,317 "," 62,004,599 "," 70,622,954 "," 83,722,156 "," 81,941,620 "," 62,539,756 "," 56,298,830 "," 63,114,345 ",
2024,광주광역시,북구,교육용," 15,531,174 "," 12,624,681 "," 12,992,329 "," 11,434,132 "," 10,596,376 "," 12,216,196 "," 14,754,249 "," 14,870,731 "," 15,608,640 "," 11,567,411 "," 11,155,361 "," 14,864,684 ",
2024,광주광역시,북구,산업용," 60,358,196 "," 57,831,346 "," 57,793,886 "," 58,000,174 "," 59,022,920 "," 61,914,105 "," 70,519,412 "," 70,708,306 "," 67,453,666 "," 61,205,590 "," 58,106,278 "," 58,434,339 ",
2024,광주광역시,북구,농사용," 1,879,411 "," 1,665,384 "," 1,342,473 "," 964,507 "," 1,035,533 "," 1,357,284 "," 1,309,185 "," 1,976,873 "," 1,666,595 "," 1,130,613 "," 1,411,597 "," 1,431,117 ",
2024,광주광역시,북구,가로등," 1,713,281 "," 1,605,304 "," 1,439,663 "," 1,357,837 "," 1,237,813 "," 1,186,253 "," 1,155,723 "," 1,255,697 "," 1,360,153 "," 1,466,843 "," 1,595,965 "," 1,642,943 ",
2024,광주광역시,북구,심 야," 2,906,964 "," 2,811,131 "," 2,508,817 "," 1,689,842 "," 957,058 "," 933,406 "," 1,055,830 "," 1,095,535 "," 1,003,278 "," 634,351 "," 1,098,647 "," 2,149,883 ",
2024,광주광역시,북구,합 계," 212,326,712 "," 203,495,559 "," 190,225,681 "," 183,875,314 "," 176,457,312 "," 192,126,960 "," 223,879,705 "," 261,810,006 "," 251,931,150 "," 197,260,670 "," 181,723,365 "," 196,873,744 ",
2024,광주광역시,광산구,주택용," 54,889,021 "," 54,923,479 "," 49,641,066 "," 50,317,293 "," 46,562,360 "," 48,616,915 "," 56,640,562 "," 80,425,631 "," 84,340,158 "," 63,533,213 "," 48,866,524 "," 50,042,818 ",
2024,광주광역시,광산구,일반용," 78,337,455 "," 77,023,055 "," 68,592,082 "," 66,014,320 "," 62,361,500 "," 70,102,597 "," 80,987,976 "," 95,193,716 "," 94,656,265 "," 73,970,192 "," 64,761,177 "," 70,107,282 ",
2024,광주광역시,광산구,교육용," 6,663,478 "," 4,728,487 "," 5,078,391 "," 5,104,482 "," 3,465,965 "," 4,176,652 "," 5,498,655 "," 4,979,064 "," 6,375,010 "," 4,492,877 "," 3,983,281 "," 6,097,860 ",
2024,광주광역시,광산구,산업용," 174,894,074 "," 163,263,813 "," 163,258,252 "," 168,926,494 "," 159,218,459 "," 166,763,539 "," 176,026,045 "," 167,760,947 "," 165,126,608 "," 157,346,677 "," 158,045,345 "," 156,826,620 ",
2024,광주광역시,광산구,농사용," 6,317,935 "," 5,998,312 "," 5,093,114 "," 3,903,730 "," 2,966,059 "," 3,743,713 "," 3,681,449 "," 4,633,631 "," 4,860,607 "," 4,015,308 "," 5,268,925 "," 5,404,538 ",
2024,광주광역시,광산구,가로등," 2,370,310 "," 2,242,649 "," 2,052,538 "," 1,968,093 "," 1,775,175 "," 1,709,611 "," 1,633,900 "," 1,740,479 "," 1,885,419 "," 2,028,482 "," 2,245,034 "," 2,325,045 ",
2024,광주광역시,광산구,심 야," 2,157,966 "," 2,159,326 "," 1,815,623 "," 1,439,625 "," 600,910 "," 464,922 "," 546,654 "," 521,819 "," 364,388 "," 273,737 "," 546,899 "," 1,387,598 ",
2024,광주광역시,광산구,합 계," 325,630,239 "," 310,339,121 "," 295,531,066 "," 297,674,037 "," 276,950,428 "," 295,577,949 "," 325,015,241 "," 355,255,287 "," 357,608,455 "," 305,660,486 "," 283,717,185 "," 292,191,761 ",
2024,광주광역시,남구,주택용," 29,194,654 "," 29,046,318 "," 26,059,135 "," 26,246,976 "," 24,233,489 "," 25,634,745 "," 30,101,391 "," 42,132,100 "," 41,543,986 "," 29,517,425 "," 25,947,197 "," 27,324,090 ",
2024,광주광역시,남구,일반용," 30,742,321 "," 29,031,030 "," 25,719,833 "," 23,834,689 "," 22,413,095 "," 26,128,899 "," 29,675,339 "," 35,105,953 "," 33,757,401 "," 24,544,258 "," 22,824,048 "," 26,443,127 ",
2024,광주광역시,남구,교육용," 4,104,205 "," 2,920,571 "," 3,200,637 "," 2,924,833 "," 2,062,144 "," 2,467,544 "," 3,154,721 "," 2,956,852 "," 3,820,150 "," 2,477,152 "," 2,407,248 "," 3,717,828 ",
2024,광주광역시,남구,산업용," 4,479,646 "," 4,315,717 "," 3,956,208 "," 3,751,026 "," 3,873,570 "," 3,898,117 "," 4,363,511 "," 4,598,035 "," 4,333,481 "," 4,139,221 "," 4,205,087 "," 4,352,188 ",
2024,광주광역시,남구,농사용," 998,941 "," 973,006 "," 861,397 "," 613,727 "," 567,151 "," 820,150 "," 626,289 "," 917,475 "," 892,772 "," 589,667 "," 1,203,605 "," 711,448 ",
2024,광주광역시,남구,가로등," 1,062,475 "," 995,278 "," 935,751 "," 911,307 "," 835,801 "," 831,262 "," 809,454 "," 879,571 "," 925,261 "," 971,101 "," 1,044,854 "," 1,059,958 ",
2024,광주광역시,남구,심 야," 1,716,656 "," 1,642,105 "," 1,359,665 "," 725,977 "," 360,487 "," 231,977 "," 198,104 "," 183,325 "," 174,938 "," 228,080 "," 472,539 "," 1,129,914 ",
2024,광주광역시,남구,합 계," 72,298,898 "," 68,924,025 "," 62,092,626 "," 59,008,535 "," 54,345,737 "," 60,012,694 "," 68,928,809 "," 86,773,311 "," 85,447,989 "," 62,466,904 "," 58,104,578 "," 64,738,553 ",
2024,대전광역시,동구,주택용," 29,613,439 "," 29,559,793 "," 26,649,569 "," 26,994,845 "," 24,485,610 "," 25,846,655 "," 30,261,852 "," 41,835,007 "," 43,045,440 "," 31,781,293 "," 26,616,861 "," 27,670,974 ",
2024,대전광역시,동구,일반용," 41,226,338 "," 39,877,289 "," 33,759,261 "," 31,364,460 "," 28,670,909 "," 32,500,986 "," 37,228,016 "," 43,615,229 "," 43,615,166 "," 33,699,188 "," 30,323,789 "," 34,527,725 ",
2024,대전광역시,동구,교육용," 6,115,851 "," 5,180,182 "," 4,891,376 "," 4,687,557 "," 3,228,755 "," 3,814,829 "," 4,205,227 "," 4,146,793 "," 4,848,958 "," 3,946,105 "," 3,659,167 "," 5,284,227 ",
2024,대전광역시,동구,산업용," 7,800,083 "," 7,456,691 "," 6,686,851 "," 6,509,766 "," 5,985,174 "," 6,388,428 "," 6,797,987 "," 7,384,706 "," 7,333,283 "," 6,333,852 "," 6,542,707 "," 7,175,152 ",
2024,대전광역시,동구,농사용," 470,281 "," 547,850 "," 488,254 "," 422,526 "," 362,833 "," 394,131 "," 410,386 "," 582,538 "," 655,001 "," 436,251 "," 456,387 "," 364,413 ",
2024,대전광역시,동구,가로등," 923,164 "," 889,681 "," 816,328 "," 822,141 "," 759,410 "," 737,062 "," 702,416 "," 740,859 "," 797,082 "," 848,095 "," 927,080 "," 953,375 ",
2024,대전광역시,동구,심 야," 5,234,257 "," 5,278,952 "," 4,173,285 "," 2,990,275 "," 1,350,654 "," 1,002,990 "," 794,471 "," 859,163 "," 692,746 "," 636,525 "," 1,398,828 "," 3,010,822 ",
2024,대전광역시,동구,합 계," 91,383,413 "," 88,790,438 "," 77,464,924 "," 73,791,570 "," 64,843,345 "," 70,685,081 "," 80,400,355 "," 99,164,295 "," 100,987,676 "," 77,681,309 "," 69,924,819 "," 78,986,688 ",
2024,대전광역시,중구,주택용," 30,222,828 "," 29,844,411 "," 26,823,404 "," 26,586,604 "," 24,359,963 "," 26,120,135 "," 30,588,045 "," 43,248,209 "," 42,767,807 "," 30,156,094 "," 26,605,329 "," 28,167,936 ",
2024,대전광역시,중구,일반용," 48,573,274 "," 47,568,176 "," 41,012,806 "," 38,591,865 "," 35,591,345 "," 40,616,303 "," 47,030,162 "," 55,041,496 "," 53,561,078 "," 41,320,513 "," 36,165,413 "," 41,321,733 ",
2024,대전광역시,중구,교육용," 3,908,068 "," 3,395,723 "," 2,787,226 "," 2,965,612 "," 1,844,133 "," 2,001,671 "," 2,618,848 "," 2,571,280 "," 2,966,978 "," 2,385,359 "," 1,954,504 "," 2,953,651 ",
2024,대전광역시,중구,산업용," 3,087,099 "," 2,946,288 "," 2,683,731 "," 2,830,107 "," 2,573,868 "," 2,738,405 "," 2,932,110 "," 3,141,577 "," 3,174,357 "," 2,794,975 "," 2,747,704 "," 2,888,613 ",
2024,대전광역시,중구,농사용," 234,281 "," 223,596 "," 219,128 "," 208,910 "," 191,691 "," 222,795 "," 243,459 "," 402,959 "," 343,344 "," 231,669 "," 273,917 "," 238,599 ",
2024,대전광역시,중구,가로등," 915,538 "," 868,199 "," 789,621 "," 779,501 "," 718,410 "," 697,782 "," 681,568 "," 723,933 "," 782,292 "," 816,556 "," 890,647 "," 945,169 ",
2024,대전광역시,중구,심 야," 4,208,202 "," 4,208,842 "," 3,292,980 "," 2,277,856 "," 1,099,516 "," 975,057 "," 996,859 "," 1,111,367 "," 1,082,874 "," 945,133 "," 1,426,019 "," 2,725,922 ",
2024,대전광역시,중구,합 계," 91,149,290 "," 89,055,235 "," 77,608,896 "," 74,240,455 "," 66,378,926 "," 73,372,148 "," 85,091,051 "," 106,240,821 "," 104,678,730 "," 78,650,299 "," 70,063,533 "," 79,241,623 ",
2024,대전광역시,서구,주택용," 60,562,759 "," 60,595,051 "," 54,434,006 "," 54,638,210 "," 49,903,894 "," 52,646,000 "," 61,552,576 "," 85,377,661 "," 91,981,130 "," 67,331,893 "," 53,206,663 "," 55,303,872 ",
